eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic
910955,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,5,16,12,50,57.09,,124.917,11.025,31.1,22.0,,15.0,13.3,5.95,0.45,
911039,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,7,22,14,23,53.05,,121.881,23.589,11.0,8.6,,15.0,9.8,6.93,0.2,
911077,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,8,30,3,4,59.86,,126.942,8.982,10.7,7.1,,15.0,16.2,7.19,0.42,
911107,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,9,11,3,25,42.97,,126.771,5.795,22.8,13.2,,35.0,40.3,6.48,0.2,
911120,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,9,14,14,8,8.44,,127.467,9.9,31.1,11.8,,15.0,25.0,6.51,0.2,
911174,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1924,10,27,19,57,12.37,,124.117,7.054,14.1,9.1,,20.0,25.0,6.23,0.2,
910396,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,3,1,12,25,35.99,,120.997,22.886,15.6,8.6,,15.0,6.6,6.07,0.2,
910427,GUTE,GUTE|PAS-Ms,1925,3,26,10,25,12.0,,125.0,5.5,,,,180.0,,6.5,0.2,
910439,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,4,7,18,5,41.52,,126.722,7.569,15.2,8.4,,25.0,36.0,6.37,0.2,
910450,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,4,16,19,52,40.38,,121.096,21.786,6.7,4.9,,15.0,10.6,7.13,0.36,
910473,ISC,ISC|ISC-Ms,1925,5,3,17,21,47.03,0.38,126.3037,1.1896,13.05,6.115,65.0,15.0,,7.26,0.2,
910478,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,5,10,6,14.19,,123.044,9.798,9.2,7.0,,15.0,4.5,6.82,0.48,
910480,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,5,11,58,45.08,,123.113,9.513,19.8,11.8,,15.0,25.0,6.15,0.26,
910484,ISC,ISC|ISC-Ms,1925,5,5,23,21,8.9,0.45,126.1039,1.1812,11.79,7.261,69.0,15.0,,6.76,0.256,
910488,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,7,12,11,43.47,,125.672,12.85,17.9,14.3,,35.0,13.1,6.23,0.3,
910489,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,7,14,34,13.11,,125.219,12.836,18.0,15.6,,35.0,18.3,6.35,0.2,
910511,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,24,1,24,27.59,,121.627,23.803,10.1,5.3,,15.0,7.1,6.3,0.2,
910513,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,25,3,43,19.96,,121.992,12.586,13.8,8.9,,35.0,13.5,6.35,0.31,
910516,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,5,26,15,37,12.21,,122.716,23.83,14.7,8.5,,35.0,14.3,6.31,0.23,
910524,ISC,ISC|ISC-Ms,1925,6,3,4,33,54.06,0.45,126.0099,1.2921,12.27,7.88,62.0,15.0,,7.06,0.2,
910540,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,6,14,5,38,14.34,,121.687,23.911,10.3,5.3,,15.0,7.1,5.98,0.2,
910715,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,10,18,8,26,1.86,,126.408,4.8,43.4,13.7,,35.0,35.9,5.97,0.61,
910734,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,11,13,12,14,50.93,,124.719,12.734,8.8,5.9,,20.0,53.1,7.24,0.2,
910735,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,11,14,8,10,56.21,,125.434,12.311,14.5,9.1,,35.0,11.1,6.06,0.7,
910736,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,11,14,10,3,34.62,,125.541,12.467,12.4,8.5,,35.0,11.1,6.12,0.23,
910737,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,11,14,14,37,7.92,,125.566,12.701,21.0,12.6,,35.0,11.1,6.05,0.58,
910783,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1925,12,26,18,23,45.37,,125.695,8.945,23.0,14.4,,20.0,27.9,6.48,0.2,
910784,ISC,ISC|ISC-Ms,1925,12,27,10,28,20.43,0.71,126.2976,1.6696,18.78,11.44,59.0,35.0,,6.26,0.193,
909714,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,1,18,16,55,56.65,,124.857,6.176,26.3,11.7,,15.0,19.1,5.98,0.2,
909718,GUTE,GUTE|PAS-Ms,1926,1,23,3,11,52.0,,126.0,11.0,,,,35.0,,5.6,0.2,
909755,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,3,4,9,30,57.9,,127.699,4.759,10.5,7.8,,15.0,31.3,6.57,0.24,
909763,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,3,13,19,35,54.18,,126.708,22.886,28.4,14.4,,15.0,25.0,5.89,0.2,
909845,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,5,20,7,2,18.53,,124.928,5.548,11.1,8.1,,35.0,13.4,6.55,0.2,
909870,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,6,13,2,3,0.54,,115.704,19.085,23.9,14.7,,15.0,25.0,5.84,0.2,
909938,GUTE,GUTE|PAS-Ms,1926,7,14,16,46,48.0,,129.0,2.0,,,,180.0,,6.2,0.2,
909939,GUTE,GUTE|PAS-Ms,1926,7,14,16,59,27.0,,129.0,2.0,,,,180.0,,6.2,0.2,
909943,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,7,15,21,47,18.05,,121.061,22.519,23.3,12.0,,15.0,6.2,5.91,0.2,
909952,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,7,23,5,16,55.13,,126.338,6.166,17.3,9.9,,35.0,35.4,6.07,0.2,
909963,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,8,2,5,1,34.74,,123.99,13.438,9.4,7.3,,15.0,18.3,6.74,0.29,
909964,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,8,2,12,41,20.08,,123.619,13.567,20.4,15.1,,35.0,22.1,6.07,0.2,
909966,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,8,3,3,41,38.09,,121.654,21.509,6.9,6.2,,15.0,27.8,6.6,0.4,
910003,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,8,6,12,6,49.03,,122.936,23.958,179.7,13.9,,35.0,7.8,6.07,0.21,
910068,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,8,20,3,8,41.14,,124.91,22.802,32.9,24.0,,15.0,51.0,5.73,0.2,
910104,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,9,12,15,43,48.39,,121.387,22.939,7.7,5.0,,15.0,7.3,6.53,0.21,
910134,GUTE,GUTE|PAS-Ms,1926,9,30,5,17,43.0,,122.5,3.0,,,,600.0,,6.2,0.2,
910150,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,10,11,7,26,40.47,,124.271,7.644,29.6,23.5,,15.0,7.9,5.91,0.2,
16960027,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,10,30,10,11,35.41,,119.76,15.993,13.8,9.9,,35.0,21.2,6.24,0.33,
910207,GUTE,GUTE|PAS-Ms,1926,10,30,13,46,34.0,,124.5,9.5,,,,520.0,,6.2,0.2,
910250,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1926,11,27,5,19,28.31,,124.808,11.415,13.3,11.4,,15.0,42.1,6.29,0.26,
909044,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,1,3,22,9,58.8,,121.122,22.654,23.4,7.3,,15.0,6.2,5.84,0.2,
9342024,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,1,12,0,5,33.64,,119.934,15.258,27.4,10.4,,36.0,15.4,5.94,0.2,
909085,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,2,5,7,36,20.93,,126.916,11.846,20.6,15.2,,15.0,25.0,5.82,0.2,
909103,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,2,18,22,56,22.94,,125.924,4.788,27.7,16.3,,35.0,23.1,5.96,0.2,
909198,ISC,ISC|PAS-Ms,1927,4,13,13,44,17.94,0.53,120.8174,15.5118,10.81,7.77,76.0,170.0,,6.8,0.2,
909199,GUTE,GUTE|PAS-Ms,1927,4,13,14,34,37.0,,120.5,16.0,,,,140.0,,6.2,0.2,
909209,ISC,ISC|PAS-Ms,1927,4,19,17,30,15.96,0.52,120.5676,15.1513,9.828,8.527,57.0,180.0,,6.8,0.2,
909215,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,4,23,13,20,38.52,,121.002,19.069,17.2,8.9,,35.0,13.6,5.69,0.21,
909247,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,5,13,15,13,3.46,,120.47,13.539,15.2,12.7,,35.0,52.6,5.73,0.25,
909271,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,5,22,11,56,48.95,,125.996,13.834,16.8,11.4,,35.0,25.0,5.84,0.2,
909320,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,6,5,35,44.97,,127.382,8.438,38.1,23.5,,35.0,12.4,5.86,0.2,
909324,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,7,9,36,34.66,,126.642,9.928,40.8,23.0,,15.0,14.5,5.62,0.2,
909328,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,9,11,36,46.23,,120.468,22.068,12.0,7.8,,15.0,9.7,5.48,0.61,
909337,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,14,9,24,10.78,,126.552,7.046,32.1,19.4,,35.0,32.9,5.79,0.29,
909342,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,18,0,56,5.67,,119.173,17.562,21.4,8.6,,15.0,25.0,5.74,0.2,
909353,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,6,28,1,42,3.93,,119.426,12.072,34.2,11.0,,15.0,25.0,5.58,0.2,
909361,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,7,3,8,16,41.53,,124.659,13.332,24.1,13.5,,35.0,10.5,5.98,0.28,
909450,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,8,13,11,46,27.18,,126.252,12.062,24.6,15.1,,15.0,6.4,5.65,0.27,
909473,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,8,24,18,8,59.64,,120.461,23.285,5.8,4.0,,10.0,6.8,6.48,0.32,
909476,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,8,25,16,52,40.24,,125.768,3.218,33.0,28.1,,15.0,51.0,5.62,0.2,
909542,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,10,5,16,36,22.73,,124.993,23.925,44.1,20.0,,15.0,8.2,5.53,0.47,
909553,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,10,10,17,49,20.46,,122.658,23.377,62.6,28.1,,15.0,12.8,5.56,0.2,
909591,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,10,27,19,41,16.86,,123.958,7.015,52.3,23.4,,35.0,25.0,5.78,0.2,
909631,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,11,16,21,10,10.28,,125.902,6.682,11.0,5.5,,35.0,51.3,6.96,0.34,
909635,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,11,17,22,35,22.74,,126.81,6.6,25.7,12.6,,35.0,34.3,5.53,0.2,
909636,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1927,11,18,3,24,47.15,,125.986,9.564,14.9,8.9,,35.0,23.1,6.33,0.34,
908451,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,1,6,4,7,44.1,,126.171,6.197,37.1,18.4,,35.0,36.5,5.77,0.2,
908474,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,1,27,22,22,32.54,,122.075,21.53,21.0,11.2,,15.0,25.0,5.91,0.3,
908483,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,2,6,3,52,22.57,,126.513,7.726,16.2,9.4,,35.0,36.0,6.53,0.53,
908507,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,2,23,9,20,39.55,,121.788,21.128,25.1,11.9,,15.0,25.0,5.68,0.2,
908527,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,3,9,10,53,30.63,,128.042,3.951,18.6,8.4,,35.0,31.1,5.91,0.23,
908533,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,3,12,16,55,48.28,,124.909,10.348,56.7,26.8,,15.0,15.1,5.68,0.21,
908586,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,4,7,7,33,43.26,,120.404,21.884,21.8,11.6,,15.0,9.7,5.42,0.2,
908649,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,4,27,13,48,49.68,,120.348,20.791,20.9,10.0,,15.0,8.9,5.54,0.2,
908675,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,5,17,10,55,32.54,,125.998,2.019,24.2,12.0,,25.0,20.6,5.84,0.21,
908712,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,6,1,8,0,16.71,,125.885,2.081,32.0,12.9,,35.0,20.6,5.54,0.2,
908741,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,6,15,6,12,42.47,,121.145,12.856,8.7,5.7,,25.0,28.1,6.99,0.56,
908742,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,6,15,17,16,24.8,,120.947,12.759,10.5,7.8,,15.0,28.1,6.73,0.27,
908750,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,6,18,21,56,43.24,,129.176,2.121,47.2,20.1,,15.0,12.7,5.74,0.2,
908761,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,6,29,19,39,52.09,,127.133,4.351,25.6,14.0,,25.0,25.4,5.97,0.2,
908769,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,7,4,21,38,34.31,,126.586,23.305,24.4,11.9,,15.0,25.0,5.66,0.2,
908824,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,8,5,14,41,58.96,,119.621,15.699,14.2,10.9,,35.0,13.3,6.16,0.22,
908827,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,8,12,8,8,41.74,,126.962,1.908,11.4,7.1,,15.0,37.4,6.12,0.23,
908867,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,8,29,17,16,8.64,,121.345,22.741,15.1,7.9,,15.0,12.3,5.88,0.2,
908868,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,8,30,6,31,7.81,,121.181,22.878,13.8,8.8,,15.0,6.6,5.98,0.2,
908888,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,9,13,3,26,27.35,,126.011,1.927,12.1,7.5,,35.0,20.6,6.41,0.28,
908953,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,11,3,9,5,54.25,,122.324,19.802,56.0,11.4,,15.0,12.9,5.73,0.2,
908972,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,11,21,16,59,59.51,,120.316,14.999,23.7,11.2,,15.0,27.4,5.93,0.2,
909023,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,12,19,11,37,19.4,,124.245,6.707,11.5,6.2,,25.0,25.0,7.42,0.66,
909032,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1928,12,28,14,19,43.26,,123.345,7.712,11.6,6.5,,15.0,19.3,6.77,0.29,
907841,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,1,2,2,27,11.81,,121.204,23.987,8.7,7.0,,35.0,6.8,5.81,0.2,
907857,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,1,16,8,6,11.76,,120.812,16.51,8.8,6.5,,25.0,9.7,6.42,0.48,
907858,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,1,16,14,3,35.66,,121.248,16.625,46.0,13.9,,15.0,9.7,5.66,0.2,
907901,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,2,15,5,40,46.56,,125.993,7.005,16.7,12.6,,15.0,20.8,5.94,0.2,
907956,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,3,20,21,10,34.48,,120.187,19.113,16.0,9.7,,15.0,5.0,5.96,0.51,
907990,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,4,5,8,26,48.81,,121.176,19.866,32.0,11.0,,15.0,10.4,5.64,0.21,
907995,GUTE,GUTE|PAS-Ms,1929,4,8,10,16,53.0,,124.6,7.8,,,,610.0,,6.8,0.2,
908118,ISC,ISC|PAS-Ms,1929,6,4,15,15,42.1,0.5,125.5884,6.6315,15.39,7.588,79.0,200.0,,7.0,0.2,
908140,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,13,9,24,43.56,,126.0,8.053,9.6,7.2,,35.0,25.1,7.21,0.34,
908141,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,13,19,47,40.51,,126.698,8.445,20.1,14.9,,35.0,31.1,6.01,0.29,
908144,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,13,23,0,42.32,,126.932,8.334,13.8,6.8,,35.0,15.0,6.23,0.27,
908145,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,14,23,13,16.55,,126.737,8.476,75.4,33.2,,35.0,31.1,5.58,0.2,
908146,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,15,8,58,7.97,,126.868,8.569,61.7,20.9,,35.0,15.0,5.79,0.2,
908148,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,15,19,35,20.15,,127.32,8.764,30.1,13.5,,15.0,25.0,5.91,0.3,
908149,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,15,21,7,49.03,,127.192,8.841,28.1,13.8,,15.0,16.2,5.64,0.34,
908152,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,17,10,16,32.16,,126.686,8.443,14.4,12.2,,35.0,31.1,6.17,0.2,
908155,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,19,7,30,53.45,,126.709,8.423,15.7,8.7,,35.0,31.1,6.39,0.26,
908159,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,20,20,10,32.73,,127.13,8.384,36.3,19.3,,35.0,15.0,5.66,0.2,
908160,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,21,4,40,46.73,,128.215,8.21,56.1,23.6,,35.0,25.0,5.56,0.29,
908164,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,23,21,47,9.0,,127.312,8.912,33.4,15.3,,15.0,25.0,5.79,0.2,
908176,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,6,30,2,44,52.74,,126.896,8.813,12.2,7.0,,30.0,16.2,6.44,0.2,
908178,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,7,2,0,37,59.51,,127.054,8.454,46.0,31.9,,35.0,15.0,5.61,0.2,
908203,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,7,9,17,23,33.97,,126.209,9.108,132.2,39.6,,15.0,46.5,5.6,0.2,
908226,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,7,21,13,15,59.25,,124.713,13.658,19.0,11.2,,35.0,10.5,5.75,0.2,
908227,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,7,23,14,45,37.11,,128.19,4.498,32.1,23.7,,15.0,35.6,5.68,0.2,
908230,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,7,24,2,34,15.15,,128.369,4.467,76.8,32.0,,15.0,13.3,5.56,0.66,
908274,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,8,19,2,43,9.61,,122.167,23.972,4.9,3.7,,35.0,6.4,6.63,0.47,
908277,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,8,19,20,44,30.34,,122.052,23.802,6.6,5.1,,15.0,6.4,6.21,0.38,
908282,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,8,21,9,26,38.71,,122.087,13.776,28.8,19.2,,35.0,25.0,5.65,0.34,
908296,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,9,2,11,12,42.05,,126.981,8.181,14.1,10.5,,35.0,15.6,6.13,0.2,
908315,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,9,19,11,3,54.04,,127.73,8.858,41.8,17.4,,15.0,25.0,5.73,0.2,
908318,GUTE,GUTE|PAS-Ms,1929,9,21,18,54,23.0,,125.0,10.0,,,,300.0,,6.0,0.2,
908359,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,10,22,18,38,31.11,,121.337,22.638,10.8,5.8,,15.0,12.3,5.74,0.44,
908362,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,10,24,6,34,19.63,,119.539,22.067,10.5,6.3,,15.0,13.1,6.29,0.26,
908379,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,11,5,11,38,13.28,,126.415,8.676,15.4,8.0,,35.0,31.1,6.05,0.33,
908385,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,11,13,0,34,26.06,,125.302,2.675,79.9,15.1,,15.0,19.5,6.07,0.21,
908392,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,11,17,3,43,17.13,,126.374,6.35,10.8,7.3,,35.0,24.7,6.85,0.26,
908393,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,11,18,5,40,55.88,,126.943,6.462,51.7,27.6,,15.0,34.3,6.07,0.2,
908423,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1929,12,18,6,58,39.69,,122.434,23.96,7.1,5.1,,35.0,14.3,6.16,0.31,
