eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic,Unnamed: 20
898573,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,9,9,10,36,37.81,,121.949,23.826,11.9,8.5,,25.0,6.4,6.1,0.35,,898573|ISC-GEM|6.10|Mw
898645,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,11,2,14,4,2.61,,126.229,5.528,14.2,7.2,,35.0,14.7,6.24,0.33,,898645|ISC-GEM|6.24|Mw
898682,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1946,12,4,22,46,53.14,,120.904,23.117,15.6,9.2,,25.0,6.6,6.71,0.47,,898682|ISC-GEM|6.71|Mw
897709,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,1,8,0,4,34.2,,126.401,9.438,19.2,10.0,,35.0,17.1,6.0,0.69,,897709|ISC-GEM|6.00|Mw
897814,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,11,14,29,39.0,,121.137,20.437,9.4,8.4,,30.0,8.2,6.37,0.41,,897814|ISC-GEM|6.37|Mw
897828,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,26,12,44,19.31,,124.542,6.165,24.4,8.6,,35.0,26.4,5.72,0.2,,897828|ISC-GEM|5.72|Mw
897829,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,4,26,17,25,10.91,,124.379,6.125,20.4,9.2,,35.0,26.4,5.67,0.2,,897829|ISC-GEM|5.67|Mw
897865,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,5,25,23,0,5.54,,122.747,23.369,27.3,21.8,,25.0,12.8,6.01,0.47,,897865|ISC-GEM|6.01|Mw
897883,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,6,7,18,47,51.45,,124.666,11.185,8.8,6.7,,15.0,6.5,6.87,0.41,,897883|ISC-GEM|6.87|Mw || 1938595|PAS|6.90|MS || 05952850|ISC|7.00|MS || 1938595|PAS|6.90|MS || 05952850|ISC|7.00|MS
897886,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,6,10,11,12,40.3,,124.857,11.623,20.0,12.7,,15.0,42.1,6.22,0.2,,897886|ISC-GEM|6.22|Mw
898187,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1947,12,19,16,36,30.04,,121.149,18.888,10.3,9.5,,35.0,13.6,5.65,0.2,,898187|ISC-GEM|5.65|Mw
897163,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,24,17,46,43.71,,122.235,10.714,7.1,5.6,,15.0,4.6,7.8,0.2,,897163|ISC-GEM|7.80|Mw || 1937775|PAS|8.20|MS || 05952877|ISC|7.80|MS || PS1992402|ps1992-ph|8.00|Ms || 1937775|PAS|8.20|MS || 05952877|ISC|7.80|MS || PS1992402|ps1992-ph|8.00|Ms
897165,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,25,5,58,4.6,,122.341,11.287,17.1,12.6,,35.0,10.7,5.8,0.69,,897165|ISC-GEM|5.80|Mw
897166,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,1,26,14,10,45.56,,122.205,10.698,8.7,8.2,,35.0,15.9,6.83,0.22,,897166|ISC-GEM|6.83|Mw
897183,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,2,6,22,18,53.87,,121.563,11.137,16.5,10.3,,35.0,25.0,6.19,0.47,,897183|ISC-GEM|6.19|Mw
897220,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,3,3,9,9,56.19,,118.926,18.757,7.1,5.1,,15.0,3.6,7.14,0.22,,897220|ISC-GEM|7.14|Mw || 1937845|PAS|7.20|MS || 05952885|ISC|7.00|MS || 1937845|PAS|7.20|MS || 05952885|ISC|7.00|MS
897248,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,3,16,2,40,38.42,,120.9,20.089,12.4,9.7,,35.0,10.4,5.96,0.59,,897248|ISC-GEM|5.96|Mw
PS1992403,ps1992-ph,ps1992-ph|ps1992-ph-Ms,1948,5,2,9,9,0.0,,119.0,18.5,,,,60.0,,7.0,,,PS1992403|ps1992-ph|7.00|Ms
897404,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,6,21,12,5,26.83,,125.469,3.569,9.3,5.9,,15.0,47.4,6.35,0.2,,897404|ISC-GEM|6.35|Mw
897508,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,8,20,18,46,5.46,,125.182,3.974,22.9,9.7,,35.0,22.6,5.84,0.2,,897508|ISC-GEM|5.84|Mw
897531,ISC,ISC|PAS-Ms,1948,9,2,23,35,4.51,0.33,125.6447,10.1472,7.581,6.386,41.0,100.0,,7.0,0.2,,1938192|PAS|7.00|MS
897567,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,9,24,23,28,5.29,,121.913,21.576,22.4,15.0,,25.0,25.0,6.23,0.61,,897567|ISC-GEM|6.23|Mw
897576,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1948,10,1,3,10,23.65,,121.421,21.866,21.0,20.1,,25.0,12.2,6.04,0.2,,897576|ISC-GEM|6.04|Mw
896278,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,1,19,15,0,6.74,,122.103,23.963,11.3,8.4,,35.0,6.4,6.42,0.45,,896278|ISC-GEM|6.42|Mw
896328,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,2,14,18,42,12.44,,120.588,13.596,12.9,8.3,,35.0,52.6,6.22,0.44,,896328|ISC-GEM|6.22|Mw
896433,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,3,27,6,34,9.4,,127.657,2.428,8.9,6.1,,60.0,8.0,7.05,0.2,,896433|ISC-GEM|7.05|Mw || 1936718|PAS|7.00|MS || 05952925|ISC|7.10|MS || PS1992411|ps1992-ph|7.00|Ms || 1936718|PAS|7.00|MS || 05952925|ISC|7.10|MS || PS1992411|ps1992-ph|7.00|Ms
896436,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,3,28,12,50,37.78,,120.454,13.336,14.3,10.9,,35.0,52.6,5.91,0.36,,896436|ISC-GEM|5.91|Mw
896492,ISC,ISC|PAS-Ms,1949,4,30,1,23,37.5,0.26,125.5326,6.1289,7.485,5.973,53.0,127.0,,7.4,0.2,,1936807|PAS|7.40|MS
896830,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,9,5,2,54,4.8,,121.268,16.993,27.0,14.3,,15.0,7.3,6.0,0.2,,896830|ISC-GEM|6.00|Mw
896831,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,9,5,3,18,14.74,,121.319,17.345,18.3,13.2,,15.0,21.6,6.03,0.33,,896831|ISC-GEM|6.03|Mw
896923,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,10,8,20,34,26.56,,121.746,22.155,14.7,12.4,,25.0,12.2,5.97,0.25,,896923|ISC-GEM|5.97|Mw
897011,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,11,11,15,44,22.97,,121.198,22.677,13.5,9.3,,25.0,6.2,5.92,0.23,,897011|ISC-GEM|5.92|Mw
897130,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1949,12,29,3,3,56.6,,121.538,17.439,7.2,6.1,,15.0,4.0,7.21,0.3,,897130|ISC-GEM|7.21|Mw || 1937731|PAS|7.20|MS || 05952978|ISC|7.20|MS || PS1992417|ps1992-ph|7.20|Ms || 1937731|PAS|7.20|MS || 05952978|ISC|7.20|MS || PS1992417|ps1992-ph|7.20|Ms
895106,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,1,3,2,51,55.41,,121.447,17.533,6.2,5.6,,30.0,3.8,6.5,0.34,,895106|ISC-GEM|6.50|Mw || 05952982|ISC|6.50|MS || 05952982|ISC|6.50|MS
895280,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,3,7,2,7,52.7,,122.49,10.487,6.7,5.7,,25.0,3.9,6.82,0.2,,895280|ISC-GEM|6.82|Mw || 05953051|ISC|6.80|MS || 05953051|ISC|6.80|MS
895485,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,6,4,7,29,51.62,,126.495,6.912,16.2,9.7,,15.0,32.9,5.95,0.23,,895485|ISC-GEM|5.95|Mw || 05953136|ISC|5.80|MS || 05953136|ISC|5.80|MS
895544,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,6,25,11,5,59.68,,126.942,5.271,8.0,6.4,,57.6,5.0,6.16,0.2,,895544|ISC-GEM|6.16|Mw || 05953164|ISC|6.10|MS || 05953164|ISC|6.10|MS
895605,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,7,18,16,25,50.67,,125.421,9.679,19.0,13.9,,15.0,16.1,6.06,0.2,,895605|ISC-GEM|6.06|Mw || 05953200|ISC|5.90|MS || 05953200|ISC|5.90|MS
895637,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,7,29,16,45,58.61,,127.233,2.384,7.8,6.0,,30.0,17.1,6.33,0.2,,895637|ISC-GEM|6.33|Mw || 05953214|ISC|6.20|MS || 05953214|ISC|6.20|MS
895864,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,9,25,23,16,3.52,,126.264,9.864,11.3,8.5,,25.0,14.5,5.96,0.2,,895864|ISC-GEM|5.96|Mw || 05953337|ISC|5.80|MS || 05953337|ISC|5.80|MS
895869,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1950,9,28,3,29,39.6,,121.481,23.095,8.7,6.0,,15.0,7.3,6.06,0.2,,895869|ISC-GEM|6.06|Mw || 05953341|ISC|6.00|MS || 05953341|ISC|6.00|MS
894351,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,5,16,14,6,14.33,,126.28,2.081,15.9,8.5,,15.0,20.0,5.96,0.2,,894351|ISC-GEM|5.96|Mw || 05953643|ISC|5.80|MS || 05953643|ISC|5.80|MS
894383,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,5,31,20,55,59.4,,121.058,18.743,5.8,5.3,,61.4,4.8,6.23,0.2,,894383|ISC-GEM|6.23|Mw || 05953659|ISC|6.20|MS || 05953659|ISC|6.20|MS
894388,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,2,6,47,56.3,,116.727,6.878,7.8,7.3,,15.0,25.0,6.07,0.33,,894388|ISC-GEM|6.07|Mw || 05953662|ISC|6.00|MS || 05953662|ISC|6.00|MS
894390,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,3,18,30,26.44,,122.257,23.95,14.5,10.8,,15.0,14.3,5.71,0.2,,894390|ISC-GEM|5.71|Mw || 05953663|ISC|5.40|MS || 05953663|ISC|5.40|MS
894437,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,6,20,21,50,22.23,,121.632,23.912,13.9,10.9,,15.0,7.1,6.11,0.24,,894437|ISC-GEM|6.11|Mw || 05953678|ISC|6.00|MS || 05953678|ISC|6.00|MS
894468,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,7,2,5,6,18.82,,124.959,5.834,12.4,10.0,,25.0,19.1,5.96,0.2,,894468|ISC-GEM|5.96|Mw || 05953693|ISC|5.80|MS || 05953693|ISC|5.80|MS
894490,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,7,8,5,44,23.32,,122.386,9.967,6.7,5.4,,25.0,21.6,6.47,0.25,,894490|ISC-GEM|6.47|Mw || 05953701|ISC|6.50|MS || 05953701|ISC|6.50|MS
894821,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,21,21,34,21.54,,121.4,23.487,5.0,4.2,,25.0,4.0,7.48,0.2,,894821|ISC-GEM|7.48|Mw || 1933294|PAS|7.30|MS || 05953857|ISC|7.50|MS || PS1992431|ps1992-ph|7.40|Ms || 1933294|PAS|7.30|MS || 05953857|ISC|7.50|MS || PS1992431|ps1992-ph|7.40|Ms
894824,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,3,29,35.57,,121.343,23.917,5.8,5.0,,25.0,4.0,7.23,0.41,,894824|ISC-GEM|7.23|Mw || 1933304|PAS|7.10|MS || 05953859|ISC|7.30|MS || PS1992432|ps1992-ph|7.20|Ms || 1933304|PAS|7.10|MS || 05953859|ISC|7.30|MS || PS1992432|ps1992-ph|7.20|Ms
894825,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,4,28,12.37,,121.282,23.769,10.5,6.0,,25.0,4.0,6.7,0.34,,894825|ISC-GEM|6.70|Mw || 05953860|ISC|6.90|MS || 05953860|ISC|6.90|MS
894826,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,5,17,48.89,,121.062,23.728,11.2,8.5,,25.0,7.2,6.46,0.61,,894826|ISC-GEM|6.46|Mw || 05953861|ISC|6.40|MS || 05953861|ISC|6.40|MS
894828,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,5,43,7.64,,121.393,23.775,6.2,4.5,,20.0,3.9,6.96,0.36,,894828|ISC-GEM|6.96|Mw || 1933316|PAS|7.10|MS || 05953863|ISC|7.10|MS || PS1992433|ps1992-ph|7.00|Ms || 1933316|PAS|7.10|MS || 05953863|ISC|7.10|MS || PS1992433|ps1992-ph|7.00|Ms
894830,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,10,25,46.7,,122.223,23.25,35.9,24.4,,25.0,7.0,6.18,0.78,,894830|ISC-GEM|6.18|Mw
894831,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,11,11,8.42,,121.571,23.889,7.4,5.8,,25.0,7.1,6.51,0.41,,894831|ISC-GEM|6.51|Mw || 05953866|ISC|6.50|MS || 05953866|ISC|6.50|MS
894833,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,13,1,17.38,,121.508,23.733,10.8,9.6,,25.0,10.6,6.31,0.2,,894833|ISC-GEM|6.31|Mw || 05953868|ISC|6.30|MS || 05953868|ISC|6.30|MS
894835,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,14,46,51.19,,121.326,23.904,12.1,6.0,,20.0,7.1,6.45,0.2,,894835|ISC-GEM|6.45|Mw || 05953870|ISC|6.40|MS || 05953870|ISC|6.40|MS
894838,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,18,42,37.09,,121.357,23.396,12.4,7.8,,25.0,10.6,6.18,0.31,,894838|ISC-GEM|6.18|Mw || 05953873|ISC|6.10|MS || 05953873|ISC|6.10|MS
894840,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,22,20,51,42.55,,121.635,23.512,11.2,7.2,,25.0,10.6,6.27,0.29,,894840|ISC-GEM|6.27|Mw || 05953875|ISC|6.20|MS || 05953875|ISC|6.20|MS
894842,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,1,19,42.64,,121.424,23.867,5.9,4.7,,25.0,7.1,6.56,0.64,,894842|ISC-GEM|6.56|Mw || 05953877|ISC|6.50|MS || 05953877|ISC|6.50|MS
894844,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,8,55,19.37,,121.548,23.892,5.7,5.2,,25.0,7.1,6.31,0.42,,894844|ISC-GEM|6.31|Mw || 05953879|ISC|6.50|MS || 05953879|ISC|6.50|MS
894846,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,23,18,18,50.76,,122.081,23.964,26.4,11.7,,25.0,6.4,6.07,0.2,,894846|ISC-GEM|6.07|Mw || 05953881|ISC|5.90|MS || 05953881|ISC|5.90|MS
894849,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,24,3,39,7.93,,121.623,23.946,5.7,3.7,,35.0,7.1,6.27,0.21,,894849|ISC-GEM|6.27|Mw || 05953884|ISC|6.30|MS || 05953884|ISC|6.30|MS
894850,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,10,24,6,26,26.77,,121.587,23.768,21.8,9.4,,25.0,7.1,5.94,0.72,,894850|ISC-GEM|5.94|Mw
894884,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,4,11,9,47.18,,125.629,11.789,8.4,5.9,,25.0,13.4,6.27,0.2,,894884|ISC-GEM|6.27|Mw || 05953909|ISC|6.20|MS || 05953909|ISC|6.20|MS
894903,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,9,5,52,42.7,,121.812,23.782,15.9,14.7,,15.0,6.4,5.9,0.41,,894903|ISC-GEM|5.90|Mw || 05953919|ISC|5.70|MS || 05953919|ISC|5.70|MS
894987,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,24,18,47,18.3,,121.249,23.046,6.0,4.8,,25.0,4.8,7.34,1.28,,894987|ISC-GEM|7.34|Mw || 05953963|ISC|7.40|MS || 05953963|ISC|7.40|MS
894988,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,24,18,50,24.4,,121.214,23.092,6.9,6.1,,30.0,6.6,7.81,0.21,,894988|ISC-GEM|7.81|Mw || 1933613|PAS|7.30|MS || 05953964|ISC|7.80|MS || PS1992436|ps1992-ph|7.30|Ms || 1933613|PAS|7.30|MS || 05953964|ISC|7.80|MS || PS1992436|ps1992-ph|7.30|Ms
894992,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,11,26,6,38,35.67,,121.397,22.817,6.3,6.0,,30.0,7.3,6.44,0.2,,894992|ISC-GEM|6.44|Mw || 05953966|ISC|6.50|MS || 05953966|ISC|6.50|MS
895010,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,12,5,6,58,36.96,,121.165,22.679,9.2,6.8,,15.0,6.2,6.07,0.34,,895010|ISC-GEM|6.07|Mw || 05953976|ISC|6.00|MS || 05953976|ISC|6.00|MS
895090,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1951,12,29,22,4,9.75,,119.97,20.479,8.5,7.8,,15.0,7.9,5.98,0.31,,895090|ISC-GEM|5.98|Mw || 05954007|ISC|5.80|MS || 05954007|ISC|5.80|MS
892380,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,1,13,4,3,51.64,,124.821,22.85,5.6,4.9,,20.0,51.0,6.67,0.3,,892380|ISC-GEM|6.67|Mw || 1928818|PAS|6.90|MS || 05954023|ISC|6.80|MS || 1928818|PAS|6.90|MS || 05954023|ISC|6.80|MS
892428,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,1,29,0,55,33.8,,122.59,9.828,12.9,10.4,,15.0,21.6,5.82,0.25,,892428|ISC-GEM|5.82|Mw || 05954032|ISC|5.60|MS || 05954032|ISC|5.60|MS
892651,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,3,19,10,57,15.04,,127.099,9.669,6.4,5.0,,15.0,11.8,7.34,0.52,,892651|ISC-GEM|7.34|Mw || 1929353|PAS|7.80|MS || 05954127|ISC|7.40|MS || PS1992443|ps1992-ph|7.60|Ms || 1929353|PAS|7.80|MS || 05954127|ISC|7.40|MS || PS1992443|ps1992-ph|7.60|Ms
892671,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,3,23,15,21,23.06,,126.362,3.669,11.8,7.2,,25.0,19.1,6.19,0.2,,892671|ISC-GEM|6.19|Mw || 05954134|ISC|6.10|MS || 05954134|ISC|6.10|MS
892741,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,4,8,10,0,18.69,,122.96,8.854,8.1,5.8,,35.0,4.8,6.27,0.25,,892741|ISC-GEM|6.27|Mw || 05954152|ISC|6.20|MS || 05954152|ISC|6.20|MS
892768,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,4,14,23,49,58.85,,126.642,3.733,8.7,6.9,,70.0,19.1,6.23,0.39,,892768|ISC-GEM|6.23|Mw || 05954161|ISC|6.20|MS || 05954161|ISC|6.20|MS
892900,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,5,15,10,25,27.09,,120.997,18.54,9.8,8.0,,20.0,18.9,5.77,0.31,,892900|ISC-GEM|5.77|Mw || 05954208|ISC|5.50|MS || 05954208|ISC|5.50|MS
892908,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,5,16,10,8,29.77,,120.987,18.805,12.5,8.5,,20.0,13.6,5.77,0.68,,892908|ISC-GEM|5.77|Mw
893963,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1952,12,28,15,1,25.29,,126.938,6.244,8.4,6.1,,35.0,40.3,6.49,0.24,,893963|ISC-GEM|6.49|Mw || 05954612|ISC|6.50|MS || 05954612|ISC|6.50|MS
891535,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,3,4,14,45,52.45,,121.667,23.968,13.4,13.0,,30.0,7.1,5.87,0.7,,891535|ISC-GEM|5.87|Mw
891552,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,3,14,17,0,39.1,,125.62,6.354,8.9,6.5,,35.0,52.6,6.28,0.24,,891552|ISC-GEM|6.28|Mw || 05954698|ISC|6.20|MS || 05954698|ISC|6.20|MS
891610,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,4,5,10,15,44.45,,122.388,23.946,14.0,11.4,,35.0,14.3,5.96,0.38,,891610|ISC-GEM|5.96|Mw || 05954732|ISC|5.80|MS || 05954732|ISC|5.80|MS
891616,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1953,4,7,23,58,13.82,,127.203,3.117,11.3,7.1,,35.0,14.2,6.01,0.44,,891616|ISC-GEM|6.01|Mw || 05954737|ISC|5.90|MS || 05954737|ISC|5.90|MS
